Restaurant ID;Restaurant Name;Country Code;City;Address;Locality;Cuisines;Has Table booking;Has Online delivery;Is delivering now;Aggregate rating;Rating color;Rating text;Votes
4404;Yellow Brick Road - Taj Vivanta;1;New Delhi;Taj Vivanta, Subramania Bharti Marg, Sujan Singh Park, Khan Market, New Delhi;Taj Vivanta, Khan Market;Continental, North Indian, South Indian, Italian;No;No;No;3.9;Yellow;Good;821
300008;English Tadka;1;New Delhi;19-21, 1st Floor, TDI Paragon Mall, Rajouri Garden, New Delhi;TDI Mall, Rajouri Garden;North Indian, European;Yes;No;No;3.3;Orange;Average;152
18216903;Burger King;1;New Delhi;Ground Floor, Shop GF-05, TDI Mall, Plot 11, Shivaji Place, District Center, Rajouri Garden, New Delhi;TDI Mall, Rajouri Garden;Burger, Fast Food;No;Yes;No;3.6;Yellow;Good;186
1079;Pizza Hut;1;New Delhi;Shop 26 & 27, TDI Mall, Rajouri Garden, New Delhi;TDI Mall, Rajouri Garden;Italian, Pizza, Fast Food;No;Yes;No;3.6;Yellow;Good;141
4375;Cake Shop - The Ashok;1;New Delhi;The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi;The Ashok, Chanakyapuri;Bakery, Desserts;No;No;No;3.1;Orange;Average;26
3955;Samavar - The Ashok;1;New Delhi;The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi;The Ashok, Chanakyapuri;Continental, North Indian, Chinese;Yes;No;No;3.2;Orange;Average;48
4376;Tea Lounge - The Ashok;1;New Delhi;The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi;The Ashok, Chanakyapuri;Cafe;No;No;No;3.2;Orange;Average;18
1898;Frontier - The Ashok;1;New Delhi;The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi;The Ashok, Chanakyapuri;North Indian, Mughlai;Yes;No;No;3.7;Yellow;Good;101
1900;The Oudh - The Ashok;1;New Delhi;The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi;The Ashok, Chanakyapuri;North Indian;Yes;No;No;3.6;Yellow;Good;100
306198;Zerruco - The Ashok;1;New Delhi;The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi;The Ashok, Chanakyapuri;Mediterranean, Italian;Yes;No;No;4.4;Green;Very Good;609
18312443;The Claridges Garden -The Claridges;1;New Delhi;The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi;The Claridges, Aurangzeb Road;Cafe, American, Tea;No;No;No;3.1;Orange;Average;5
2683;Aura - The Claridges;1;New Delhi;The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi;The Claridges, Aurangzeb Road;Continental;No;No;No;3.5;Yellow;Good;42
2682;Dhaba - The Claridges;1;New Delhi;The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi;The Claridges, Aurangzeb Road;North Indian;Yes;No;No;3.9;Yellow;Good;548
2681;Jade - The Claridges;1;New Delhi;The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011;The Claridges, Aurangzeb Road;Chinese;Yes;No;No;3.8;Yellow;Good;134
2674;Pickwicks - The Claridges;1;New Delhi;The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi;The Claridges, Aurangzeb Road;European, Continental;Yes;No;No;3.7;Yellow;Good;139
2684;Ye Old Bakery - The Claridges;1;New Delhi;The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011;The Claridges, Aurangzeb Road;Bakery, Desserts;No;No;No;3.7;Yellow;Good;65
2675;Sevilla - The Claridges;1;New Delhi;The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi;The Claridges, Aurangzeb Road;Spanish, Italian;Yes;No;No;4.3;Green;Very Good;800
3227;GBar - The Grand New Delhi;1;New Delhi;The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi;The Grand New Delhi, Vasant Kunj;American, Finger Food;Yes;No;No;3.3;Orange;Average;145
4840;Cascades - The Grand New Delhi;1;New Delhi;The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi;The Grand New Delhi, Vasant Kunj;North Indian, Continental, Asian;Yes;No;No;3.6;Yellow;Good;97
2726;1911 Bar - The Imperial;1;New Delhi;The Imperial, Janpath, New Delhi;The Imperial, Janpath;Finger Food, European;Yes;No;No;3.2;Orange;Average;10
301523;Nostalgia at 1911 Brasserie - The Imperial;1;New Delhi;The Imperial, Janpath, New Delhi;The Imperial, Janpath;European, Continental;Yes;No;No;3.2;Orange;Average;12
2729;Patiala Peg - The Imperial;1;New Delhi;The Imperial, Janpath, New Delhi;The Imperial, Janpath;Finger Food;Yes;No;No;3.3;Orange;Average;25
2724;1911 - The Imperial;1;New Delhi;The Imperial, Janpath, New Delhi;The Imperial, Janpath;North Indian, Chinese, South Indian, Italian;Yes;No;No;3.9;Yellow;Good;272
2728;Daniell's Tavern - The Imperial;1;New Delhi;The Imperial, Janpath, New Delhi;The Imperial, Janpath;North Indian;Yes;No;No;3.7;Yellow;Good;59
2730;La Baguette - The Imperial;1;New Delhi;The Imperial, Janpath, New Delhi;The Imperial, Janpath;Desserts, Bakery;No;No;No;3.8;Yellow;Good;45
2727;San Gimignano - The Imperial;1;New Delhi;The Imperial, Janpath, New Delhi;The Imperial, Janpath;Italian;Yes;No;No;3.7;Yellow;Good;104
2731;The Atrium - The Imperial;1;New Delhi;The Imperial, Janpath, New Delhi;The Imperial, Janpath;European, Desserts;Yes;No;No;3.6;Yellow;Good;57
2725;The Spice Route - The Imperial;1;New Delhi;The Imperial, Janpath, New Delhi;The Imperial, Janpath;Malaysian, Thai, Kerala, Vietnamese, Sri Lankan;Yes;No;No;4;Green;Very Good;259
18237363;Bao Cha;1;New Delhi;Shop 21, The India Mall, Community Center, New Friends Colony, New Delhi;The India Mall, New Friends Colony;Chinese, Thai, Asian;Yes;Yes;No;3;Orange;Average;90
18322518;Nazeer Delicacies;1;New Delhi;45-46, 1st Floor, The India Mall, Community Centre, New Friends Colony, New Delhi;The India Mall, New Friends Colony;North Indian, Mughlai;Yes;No;No;3.3;Orange;Average;21
1023;Open Oven;1;New Delhi;1, GF-58, The India Mall, 1 Community Center, New Friends Colony, New Delhi;The India Mall, New Friends Colony;Bakery, Desserts, Fast Food;No;No;No;3.4;Orange;Average;109
18277022;Slurp Pasta Express;1;New Delhi;Ground Floor, The India Mall, 1 Community Center, New Friends Colony, New Delhi;The India Mall, New Friends Colony;Cafe, Fast Food;No;No;No;2.9;Orange;Average;5
18354650;Urban Gala;1;New Delhi;1st Floor, The India Mall, New Friends Colony, New Delhi;The India Mall, New Friends Colony;Chinese, Cafe;No;No;No;2.8;Orange;Average;19
9671;Shree Rathnam;1;New Delhi;2 & 3, The India Mall, Community Center, New Friends Colony, New Delhi;The India Mall, New Friends Colony;South Indian, North Indian, Chinese;Yes;Yes;No;3.5;Yellow;Good;96
18424209;Stuffed Kathi Roll;1;New Delhi;Ground Floor, The India Mall, Community Center, New Friends Colony, New Delhi;The India Mall, New Friends Colony;Fast Food;No;No;No;0;White;Not rated;1
149;Subway;1;New Delhi;54, The India Mall, Community Centre, New Friends Colony, New Delhi;The India Mall, New Friends Colony;American, Fast Food, Salad, Healthy Food;No;Yes;No;1.9;Red;Poor;146
8842;24/7 Pastry Shop - The Lalit New Delhi;1;New Delhi;The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi;The Lalit New Delhi, Barakhamba Road;Bakery, Desserts;No;No;No;3.3;Orange;Average;46
8817;Le Petit Cafe - The Lalit New Delhi;1;New Delhi;The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi;The Lalit New Delhi, Barakhamba Road;Cafe;Yes;No;No;3.2;Orange;Average;31
309110;The Grill Room - The Lalit New Delhi;1;New Delhi;The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi;The Lalit New Delhi, Barakhamba Road;Continental;Yes;No;No;3.4;Orange;Average;51
301524;24/7 Bar- The Lalit New Delhi;1;New Delhi;The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi;The Lalit New Delhi, Barakhamba Road;Finger Food;No;No;No;3.5;Yellow;Good;45
3910;24/7 Restaurant - The Lalit New Delhi;1;New Delhi;The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi;The Lalit New Delhi, Barakhamba Road;Continental, North Indian, Italian, Asian;Yes;No;No;3.7;Yellow;Good;419
3027;Baluchi - The Lalit New Delhi;1;New Delhi;The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi;The Lalit New Delhi, Barakhamba Road;Mughlai, North Indian, South Indian;Yes;No;No;3.9;Yellow;Good;265
4907;Kitty Su - The Lalit New Delhi;1;New Delhi;The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi;The Lalit New Delhi, Barakhamba Road;Finger Food;No;No;No;3.7;Yellow;Good;747
104;Woks - The Lalit New Delhi;1;New Delhi;The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi;The Lalit New Delhi, Barakhamba Road;Chinese, Seafood;Yes;No;No;3.6;Yellow;Good;62
300688;Caf?? Knosh - The Leela Ambience Convention Hotel;1;New Delhi;The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi;The Leela Ambience Convention Hotel;North Indian, Italian;Yes;No;No;3.9;Yellow;Good;186
300697;Cherry Bar - The Leela Ambience Convention Hotel;1;New Delhi;The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi;The Leela Ambience Convention Hotel;Finger Food;Yes;No;No;3.6;Yellow;Good;48
300696;Mei Kun - The Leela Ambience Convention Hotel;1;New Delhi;The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi;The Leela Ambience Convention Hotel;Thai;Yes;No;No;3.6;Yellow;Good;42
300695;Dilli 32 - The Leela Ambience Convention Hotel;1;New Delhi;The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi;The Leela Ambience Convention Hotel;North Indian;Yes;No;No;4;Green;Very Good;184
4917;Jamavar - The Leela Palace;1;New Delhi;The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi;The Leela Palace, Chanakyapuri;North Indian, Mughlai;Yes;No;No;3.9;Yellow;Good;241
4910;Le Cirque - The Leela Palace;1;New Delhi;The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi;The Leela Palace, Chanakyapuri;French, Italian;Yes;No;No;3.8;Yellow;Good;199
6812;MEGU - The Leela Palace;1;New Delhi;The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi;The Leela Palace, Chanakyapuri;Japanese, Sushi;Yes;No;No;3.9;Yellow;Good;178
4911;The Library - The Leela Palace;1;New Delhi;The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi;The Leela Palace, Chanakyapuri;Italian, Continental;No;No;No;3.7;Yellow;Good;59
4915;The Lobby Lounge - The Leela Palace;1;New Delhi;The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi;The Leela Palace, Chanakyapuri;Cafe, Continental;No;No;No;3.6;Yellow;Good;32
310878;The Lodhi Bakery - The Lodhi;1;New Delhi;The Lodhi, Lodhi Road, New Delhi;The Lodhi, Lodhi Road;Bakery, Desserts;No;No;No;2.9;Orange;Average;4
3283;Elan - The Lodhi;1;New Delhi;The Lodhi, Lodhi Road, New Delhi;The Lodhi, Lodhi Road;North Indian, Continental, Italian;Yes;No;No;3.8;Yellow;Good;185
2768;Agni - The Park;1;New Delhi;The Park, 15, Parliament Street, Connaught Place, New Delhi;The Park, Connaught Place;Mughlai, Italian, Finger Food, Middle Eastern;Yes;No;No;3.3;Orange;Average;199
2770;Mist - The Park;1;New Delhi;The Park, 15, Parliament Street, Connaught Place, New Delhi;The Park, Connaught Place;Continental, Italian, American, North Indian;Yes;No;No;3.3;Orange;Average;169
2769;Aqua - The Park;1;New Delhi;The Park, 15, Parliament Street, Connaught Place, New Delhi;The Park, Connaught Place;Continental, Italian, Mediterranean;Yes;No;No;3.8;Yellow;Good;773
3202;Atrium Bar  & Lounge - The Suryaa New Delhi;1;New Delhi;The Suryaa New Delhi, New Friends Colony, New Delhi;The Suryaa New Delhi, New Friends Colony;Finger Food;Yes;No;No;3.1;Orange;Average;26
4101;French Crust - The Suryaa New Delhi;1;New Delhi;The Suryaa New Delhi, New Friends Colony, New Delhi;The Suryaa New Delhi, New Friends Colony;Cafe, Bakery;No;No;No;3.3;Orange;Average;19
312902;Club BW - The Suryaa New Delhi;1;New Delhi;The Suryaa New Delhi, New Friends Colony, New Delhi;The Suryaa New Delhi, New Friends Colony;Finger Food, Continental, Italian, Chinese;No;No;No;3.6;Yellow;Good;90
5325;Sampan - The Suryaa New Delhi;1;New Delhi;The Suryaa New Delhi, New Friends Colony, New Delhi;The Suryaa New Delhi, New Friends Colony;Thai, Chinese, Japanese;Yes;No;No;3.7;Yellow;Good;111
4496;The Grill Room - The Taj Mahal Hotel;1;New Delhi;The Taj Mahal Hotel, 1, Mansingh Road, New Delhi;The Taj Mahal Hotel, Mansingh Road;Mediterranean, European;No;No;No;3.1;Orange;Average;15
2688;Emperor's Lounge - The Taj Mahal Hotel;1;New Delhi;The Taj Mahal Hotel, 1, Mansingh Road, New Delhi;The Taj Mahal Hotel, Mansingh Road;Cafe;No;No;No;3.8;Yellow;Good;79
2690;Machan - The Taj Mahal Hotel;1;New Delhi;The Taj Mahal Hotel, 1, Mansingh Road, New Delhi;The Taj Mahal Hotel, Mansingh Road;North Indian, European, Continental;No;No;No;3.9;Yellow;Good;696
3948;Ricks Bar - The Taj Mahal Hotel;1;New Delhi;The Taj Mahal Hotel, 1, Mansingh Road, New Delhi;The Taj Mahal Hotel, Mansingh Road;Malaysian, Thai;Yes;No;No;3.6;Yellow;Good;64
2694;Wasabi by Morimoto - The Taj Mahal Hotel;1;New Delhi;The Taj Mahal Hotel, 1, Mansingh Road, New Delhi;The Taj Mahal Hotel, Mansingh Road;Japanese, Sushi;Yes;No;No;3.9;Yellow;Good;183
2689;House of Ming - The Taj Mahal Hotel;1;New Delhi;The Taj Mahal Hotel, 1, Mansingh Road, New Delhi;The Taj Mahal Hotel, Mansingh Road;Chinese;Yes;No;No;4;Green;Very Good;398
2693;Varq - The Taj Mahal Hotel;1;New Delhi;The Taj Mahal Hotel, 1, Mansingh Road, New Delhi;The Taj Mahal Hotel, Mansingh Road;Seafood, North Indian;Yes;No;No;4.2;Green;Very Good;541
18400770;Capital Kitchen - Taj Palace Hotel;1;New Delhi;Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi;The Taj Palace Hotel, Chanakyapuri;North Indian, European, Asian;Yes;No;No;3.7;Yellow;Good;42
18376469;Spicy Duck - Taj Palace Hotel;1;New Delhi;Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi;The Taj Palace Hotel, Chanakyapuri;Asian;Yes;No;No;3.5;Yellow;Good;24
2701;Orient Express - Taj Palace Hotel;1;New Delhi;Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi;The Taj Palace Hotel, Chanakyapuri;European;Yes;No;No;4;Green;Very Good;145
2702;The Tea Lounge - Taj Palace Hotel;1;New Delhi;Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi;The Taj Palace Hotel, Chanakyapuri;Cafe;No;No;No;4;Green;Very Good;76
9709;Bonitos - The Uppal;1;New Delhi;The Uppal, NH-8, Near, Aerocity, New Delhi;The Uppal, Aerocity;Continental, Thai, Chinese, North Indian;Yes;No;No;3.2;Orange;Average;28
312319;Bonitos Blu - The Uppal;1;New Delhi;The Uppal, NH-8, Near, Aerocity, New Delhi;The Uppal, Aerocity;North Indian, Asian, Continental;Yes;No;No;3;Orange;Average;5
311858;The Gourmet Shop - The Uppal;1;New Delhi;The Uppal, Ground Floor, NH-8, Mahipalpur Extension, Aerocity, New Delhi;The Uppal, Aerocity;Bakery;No;No;No;3;Orange;Average;4
131;Chopsticks;1;New Delhi;The Village Restaurant Complex, Next to Sirifort Auditorium, Khel Gaon Marg, New Delhi;The Village Restaurant Complex, Khel Gaon Marg;Chinese, Thai;Yes;Yes;No;3.6;Yellow;Good;350
313200;TabulaBeach Cafe;1;New Delhi;The Village Restaurant Complex, Asiad Village, Khel Gaon Marg, New Delhi;The Village Restaurant Complex, Khel Gaon Marg;European, American;Yes;No;No;3.8;Yellow;Good;637
18282047;Arriba - Mexican Grill & Tequileria;1;New Delhi;The Village Restaurant Complex, Asiad Village, Khel Gaon Marg, New Delhi;The Village Restaurant Complex, Khel Gaon Marg;Mexican;Yes;No;No;4.1;Green;Very Good;146
18459030;Chatori Gali;1;New Delhi;Central Hall, Patiala House Court, Tilak Marg, New Delhi;Tilak Marg;Fast Food;No;No;No;0;White;Not rated;0
302136;Aggarwal Sweet Center;1;New Delhi;1A/13, West Zone, Ganesh Nagar, Tilak Nagar, New Delhi;Tilak Nagar;Mithai, Street Food;No;No;No;2.9;Orange;Average;6
301767;Aggarwal Sweets;1;New Delhi;WZ-22A, Mukherjee Park, Chaukhandi Road, Tilak Nagar, New Delhi;Tilak Nagar;Street Food, Desserts;No;No;No;2.7;Orange;Average;11
302103;Alag Khana Khazana;1;New Delhi;Guru Ram Das Marg, Tilak Nagar, New Delhi;Tilak Nagar;North Indian, Mughlai;No;No;No;2.9;Orange;Average;5
310273;Bhape Di Hatti;1;New Delhi;Near Sanatan Dharam Mandir, Main Market, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;3.1;Orange;Average;7
308868;Bhappe Di Hatti;1;New Delhi;Main Market, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;3.1;Orange;Average;8
18372667;Bhatura King;1;New Delhi;Tilak Nagar, New Delhi;Tilak Nagar;Street Food;No;No;No;2.9;Orange;Average;7
310728;Bhukkadzz Point;1;New Delhi;C-131, Ganesh Nagar, Tilak Nagar, New Delhi;Tilak Nagar;Fast Food;No;Yes;No;3;Orange;Average;7
8564;Bimbos;1;New Delhi;Near MCD Park, Katyal Market, Ashok Nagar, Tilak Nagar, New Delhi;Tilak Nagar;Chinese, Fast Food;No;No;No;3.1;Orange;Average;16
305486;Brothers' Bakery;1;New Delhi;A-31, Vishnu Garden, Khyala Road, Tilak Nagar, New Delhi;Tilak Nagar;Fast Food, Bakery;No;No;No;2.9;Orange;Average;21
18485858;Chaap Nation;1;New Delhi;11/41B, Gurudwara Road, Tilak Nagar Market, Tilak Nagar, New Delhi;Tilak Nagar;North Indian, Fast Food, Afghani;No;No;No;3;Orange;Average;4
18204802;Dev Burger;1;New Delhi;44/1, Totaram Ahuja Marg, Ashok Nagar, Tilak Nagar, New Delhi;Tilak Nagar;Fast Food;No;No;No;2.9;Orange;Average;5
310254;Green Chick Chop;1;New Delhi;179, Mukherji Park, Vishnu Garden, Tilak Nagar, New Delhi;Tilak Nagar;Raw Meats, North Indian, Fast Food;No;No;No;3;Orange;Average;6
310272;Green Chick Chop;1;New Delhi;A-132, Ganesh Nagar, Tilak Nagar, New Delhi;Tilak Nagar;Raw Meats, North Indian, Fast Food;No;No;No;3.2;Orange;Average;16
302089;Hum Sabki Rasoi;1;New Delhi;S-1/68, Old Mahavir Nagar, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;3.3;Orange;Average;26
18034071;Janki Vaishno Dhaba;1;New Delhi;WZ 714, Tihar Village, Near Tilak Nagar Market, Government Girls Convent School, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;3;Orange;Average;4
305785;Manmohan Food Plaza;1;New Delhi;Shop 8, New Market, Tilak Nagar, New Delhi;Tilak Nagar;Fast Food;No;No;No;2.6;Orange;Average;10
18268710;Mr.Hunger;1;New Delhi;24B/8, Mall Road, Tilak Nagar, New Delhi;Tilak Nagar;Burger, Fast Food;No;No;No;3;Orange;Average;5
308862;Neelma Punjabi Dhaba;1;New Delhi;K-3, Mukaram Garden, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;2.9;Orange;Average;8
308863;New Raj Kachori Bhandar;1;New Delhi;2/17, Double Storey, Tilak Nagar, New Delhi;Tilak Nagar;Street Food;No;No;No;3.4;Orange;Average;18
304319;Punjabi Ninja;1;New Delhi;Plot 5, Anmol Vatika, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;3;Orange;Average;7
18198440;Radha Swami Cool Hut;1;New Delhi;11/45 B, Gurudwara Rd, Block 11, Tilak Nagar, New Delhi;Tilak Nagar;Beverages, Ice Cream;No;No;No;3.1;Orange;Average;7
304161;Sagar Choley Bhatoorey;1;New Delhi;Mukherji Park, Punjabi Market, Tilak Nagar, New Delhi;Tilak Nagar;Street Food;No;No;No;3.2;Orange;Average;26
18037798;Sehyog Alpahar;1;New Delhi;Main Market, Tilak Nagar, New Delhi;Tilak Nagar;South Indian, Chinese;No;No;No;3.2;Orange;Average;10
310279;South Indian Hut;1;New Delhi;21/24, Main Road, Near Central Hospital, Tilak Nagar, New Delhi;Tilak Nagar;South Indian, Chinese;No;No;No;2.9;Orange;Average;5
5964;Vijay Corner;1;New Delhi;30, Double Story Ashok Nagar, Near Metro Station, Tilak Nagar, New Delhi;Tilak Nagar;North Indian, Mughlai;No;No;No;3;Orange;Average;7
18241496;Mithlesh Ande Wala;1;New Delhi;Shop D-3, Fateh Nagar, Tilak Nagar, New Delhi;Tilak Nagar;Street Food;No;No;No;3.5;Yellow;Good;17
309695;Roti N Boti;1;New Delhi;15/16, Mangal Bazar, Tilak Nagar, New Delhi;Tilak Nagar;North Indian, Fast Food, Mughlai;No;Yes;No;3.5;Yellow;Good;21
308905;Annapurna Caters;1;New Delhi;17/30, Aashirwad Complex, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;0;White;Not rated;2
18312644;Ashoka's Ice Zone;1;New Delhi;11/47, Tilak Nagar, New Delhi;Tilak Nagar;Ice Cream, Beverages;No;No;No;0;White;Not rated;2
305238;Bikaner Sweets & Pastry Corner;1;New Delhi;Guru Ramdas Marg, Krishna Park, Tilak Nagar, New Delhi;Tilak Nagar;Mithai, Street Food;No;No;No;0;White;Not rated;3
301917;Bikaner Sweets;1;New Delhi;Near Khyala Road, Vishnu Garden, Tilak Nagar, New Delhi;Tilak Nagar;Bakery, Mithai;No;No;No;0;White;Not rated;3
18372314;Dee Pizza Hub;1;New Delhi;WZ-139/F, Main Market, New Mahavir Nagar, Tilak Nagar, New Delhi;Tilak Nagar;Pizza;No;No;No;0;White;Not rated;1
313282;Flavors of London;1;New Delhi;K-131/2, Mahavir Nagar, Krishna Park, Main Outer Ring Road, Tilak Nagar, New Delhi;Tilak Nagar;Desserts, Ice Cream, Fast Food;No;No;No;0;White;Not rated;2
18368025;Funduz Cafe;1;New Delhi;WZ-188, Punjabi Market, Tilak Nagar, New Delhi;Tilak Nagar;Fast Food;No;No;No;0;White;Not rated;3
18089242;Giani;1;New Delhi;G-4A, Main Kabuli Chowk, Tilak Nagar, New Delhi;Tilak Nagar;Ice Cream, Desserts;No;No;No;0;White;Not rated;1
304160;Grover Sweets Rajouri Wala;1;New Delhi;Khyala Road, Vishnu Garden, Tilak Nagar, New Delhi;Tilak Nagar;Mithai, Street Food;No;No;No;0;White;Not rated;2
18037813;Guru Kripa Chicken Corner;1;New Delhi;Near Metro Station, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;0;White;Not rated;2
18487958;Health-O-Lic;1;New Delhi;4A/2, Near Axis Bank, Main Najafgarh Road, Tilak Nagar, New Delh;Tilak Nagar;Healthy Food, Juices;No;No;No;0;White;Not rated;1
18368021;Himalya Chinese;1;New Delhi;Shop 1, Plot 365, Chand Nagar, Tilak Nagar, New Delhi;Tilak Nagar;Chinese;No;No;No;0;White;Not rated;1
313137;KindBhutani's;1;New Delhi;41, New Market, Tilak Nagar, New Delhi;Tilak Nagar;South Indian, Fast Food, Chinese;No;No;No;0;White;Not rated;2
305866;Mama Bhanja Corner;1;New Delhi;Opposite Vijay Corner, Ashok Nagar, Near Metro Station, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;0;White;Not rated;3
18431191;Mama Tao;1;New Delhi;E-1, Main Khyala Raod, Tilak Nagar, New Delhi;Tilak Nagar;Chinese;No;No;No;0;White;Not rated;2
18037792;Manpasand Punjabi Zaika;1;New Delhi;20 Block, Opposite Krishna Park, Gurudwara Road, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;0;White;Not rated;1
18356794;Pal Restaurant;1;New Delhi;Plot 6, Punjabi Market, Vishnu Nagar, Tilak Nagar, New Delhi;Tilak Nagar;North Indian, Chinese;No;No;No;0;White;Not rated;0
312040;Pizza Station;1;New Delhi;WZ-23B, Part 1, Punjabi Market, Tilak Nagar, New Delhi;Tilak Nagar;Fast Food;No;No;No;0;White;Not rated;1
18460328;Punjabi Dhaba;1;New Delhi;Shop BE-106A, Hari Nagar, Near Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;0;White;Not rated;3
18187733;Punjabi Virsa;1;New Delhi;A-67, Shyam Nagar, Punjabi Market, Tilak Nagar, New Delhi;Tilak Nagar;North Indian, Chinese, Mughlai;No;No;No;0;White;Not rated;3
5961;Sahib Jhatka Chicken Shop;1;New Delhi;29/4, Ashok Nagar, Near Metro Station, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;0;White;Not rated;3
18431176;Salt & Peppers;1;New Delhi;Shop 1, New Market, Main Market, Tilak Nagar, New Delhi;Tilak Nagar;Chinese;No;No;No;0;White;Not rated;3
18037796;Sethi Ice Cream Parlour;1;New Delhi;Khyala Road, Vishnu Garden, Tilak Nagar, New Delhi;Tilak Nagar;Desserts, Beverages;No;No;No;0;White;Not rated;3
312853;Shah Ji Di Rasoi;1;New Delhi;11/13, Tilak Nagar Main Market, Gurudwara Road, Tilak Nagar, New Delhi;Tilak Nagar;Street Food;No;No;No;0;White;Not rated;2
18469949;Shawarma Wala;1;New Delhi;Tilak Nagar, New Delhi;Tilak Nagar;Fast Food;No;No;No;0;White;Not rated;3
18428721;Snazzy Delights;1;New Delhi;J-8, Mukhram Garden, Near Raj Cinema, Tilak Nagar, New Delhi;Tilak Nagar;Bakery;No;No;No;0;White;Not rated;2
18203187;South Indian Hut;1;New Delhi;M-49, New Mahavir Nagar, Tilak Nagar, New Delhi;Tilak Nagar;South Indian;No;No;No;0;White;Not rated;1
308900;T-2 Di Hatti;1;New Delhi;24/10, Tilak Nagar, New Delhi;Tilak Nagar;Street Food;No;No;No;0;White;Not rated;2
18430577;The Second Wife Kitchen;1;New Delhi;24/5, Mall Road, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;Yes;No;0;White;Not rated;2
310286;Today Pizza;1;New Delhi;E-1, Khyala Road, Vishnu Garden, Tilak Nagar, New Delhi;Tilak Nagar;Fast Food;No;No;No;0;White;Not rated;3
18246984;Turban Tadka;1;New Delhi;WZ-139, B1/B, New Mahavir Nagar, Tilak Nagar, New Delhi;Tilak Nagar;North Indian, Fast Food;No;No;No;0;White;Not rated;3
312041;Wah Shah Ji Wah;1;New Delhi;WZ-179, Mukherji Park, Punjabi Market Road, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;0;White;Not rated;2
18429180;Wah Wah Chicken Corner;1;New Delhi;93, DDA Market, Near Balmiki Mandir, Tilak Nagar, New Delhi;Tilak Nagar;North Indian;No;No;No;0;White;Not rated;3
